basa	binabasa	IND;PFOC;IPFV
sauli'	masauli'	ABLTV;PFOC;NFIN
sayaw	isasayaw	IND;PFOC;PROSP
turo'	itinuro'	IND;PFOC;PFV
buhay	mabuhay	IND;AGFOC;NFIN
turo'	paturuan	CAUS;DIR;NFIN
bili	ibili	IND;BFOC;NFIN
liko'	lumiko'	IND;AGFOC;NFIN
alam	malaman	ABLTV;PFOC;NFIN
gamot	gamutin	IND;PFOC;NFIN
hinga	inihihinga	IND;PFOC;IPFV
talon	tatalon	IND;AGFOC;PROSP
panalo	pinanalunan	IND;PFOC;PFV
baba'	nagbaba'	IND;AGFOC;PFV
ganap	gaganapin	IND;PFOC;PROSP
galit	pagalitan	IND;DIR;NFIN
hanap	humanap	IND;AGFOC;PFV
balik	magbalik	IND;AGFOC;NFIN
handa'	kahahanda'	IND;AGFOC;RECPFV
sakit	nagkasakit	IND;AGFOC;PFV
limot	lumilimot	IND;AGFOC;IPFV
dala	dalhan	IND;PFOC;NFIN
gutom	ikagutom	IND;RFOC;NFIN
laban	magpalaban	CAUS;A1F;NFIN
gulo	naguluhan	IND;AGFOC;PFV
tanong	tanungin	IND;DIR;NFIN
akyat	inaakyat	IND;PFOC;IPFV
gutom	nagutom	IND;AGFOC;PFV
pasyal	kapapasyal	IND;AGFOC;RECPFV
inom	iniinom	IND;PFOC;IPFV
luto'	iniluluto'	IND;PFOC;IPFV
luto'	mapaglutuan	ABLTV;LFOC;NFIN
alala	kaaalala	IND;PFOC;RECPFV
ngiti	magpangiti'	CAUS;A1F;NFIN
bayad	magbayad	IND;AGFOC;NFIN
sali	nagsali	IND;AGFOC;PFV
sama'	sumama'	IND;AGFOC;NFIN
tawag	makatawag	IND;PFOC;NFIN
dala	ipagdala	IND;BFOC;NFIN
sugal	magsugal	IND;AGFOC;NFIN
palit	mapalitan	ABLTV;PFOC;NFIN
pinta	maipinta	ABLTV;PFOC;NFIN
lipat	lumipat	IND;AGFOC;NFIN
pakinig	pakinggan	IND;DIR;NFIN
hinto'	mahintuan	ABLTV;DIR;NFIN
luto'	paglutuin	CAUS;A2F;NFIN
talo	magpatalo	CAUS;A1F;NFIN
tanong	itanong	IND;PFOC;NFIN
laki	malakihan	ABLTV;PFOC;NFIN
sunog	nagsusunog	IND;AGFOC;IPFV
buhay	nabuhay	IND;AGFOC;PFV
nakaw	magnakaw	IND;AGFOC;NFIN
ingay	makapagingay	ABLTV;AGFOC;NFIN
hawak	maghawak	RECP;AGFOC;PL;NFIN
patay	kapapatay	IND;AGFOC;RECPFV
ganda	gandahan	IND;PFOC;NFIN
haba'	humaba'	IND;AGFOC;PFV
handa'	ihanda'	IND;PFOC;NFIN
tugtog	itutugtog	IND;PFOC;PROSP
tanong	nagtanong	IND;AGFOC;PFV
maneho	mamanehuhin	IND;PFOC;PROSP
tuloy	tumuloy	IND;AGFOC;PROSP
pakiusap	makiusap	IND;AGFOC;NFIN
bukas	bumubukas	IND;PFOC;IPFV
tawa	tumawa	IND;AGFOC;PFV
sakit	saktan	IND;DIR;NFIN
tanggap	makatanggap	ABLTV;AGFOC;NFIN
higa	ihihiga'	IND;PFOC;PROSP
gawa'	pagawin	CAUS;A2F;NFIN
sama'	ikasama'	IND;RFOC;NFIN
punta	mapuntahan	ABLTV;DIR;NFIN
sayaw	pagsayawin	CAUS;A2F;NFIN
patay	pumatay	IND;AGFOC;NFIN
pakinig	makapakinig	ABLTV;AGFOC;NFIN
kasal	maikasal	ABLTV;PFOC;NFIN
basag	magbasag	Intensive;AGFOC;NFIN
usap	mapagusapan	ABLTV;RfF;NFIN
basag	binasag	IND;PFOC;PFV
liko'	mailiko'	ABLTV;PFOC;NFIN
suot	isinusuot	IND;PFOC;IPFV
hugas	ipaghugas	IND;BFOC;NFIN
halo'	maghalo'	IND;AGFOC;NFIN
buhay	bumuhay	IND;AGFOC;NFIN
luto'	ilinuto'	IND;PFOC;PFV
bukas	ipabukas	CAUS;PFOC;NFIN
trabaho	tratrabahuhin	IND;PFOC;PROSP
lipat	lumilipat	IND;AGFOC;IPFV
sukat	makasukat	ABLTV;AGFOC;NFIN
habol	hahabol	IND;AGFOC;PROSP
palit	papalitan	IND;PFOC;PROSP
gawa'	ginagawa'	IND;PFOC;IPFV
init	iinit	IND;AGFOC;PROSP
hintay	hintayin	IND;PFOC;NFIN
gulo	maguluhan	IND;AGFOC;NFIN
bili	mabilhan	ABLTV;DIR;NFIN
tugtog	tumugtog	IND;AGFOC;NFIN
bilang	binibilang	IND;PFOC;IPFV
pili'	mapili'	ABLTV;PFOC;NFIN
isip	nagiisip	IND;AGFOC;IPFV
trabaho	magpatrabaho	CAUS;A1F;NFIN
tinda	itinda	IND;PFOC;NFIN
balik	ibalik	IND;PFOC;NFIN
sakay	isasakay	IND;PFOC;PROSP
higa	magpahiga'	CAUS;A1F;NFIN
balita'	pabalitaan	CAUS;DIR;NFIN
baba'	ipababa'	CAUS;PFOC;NFIN
bigay	magpabigay	CAUS;A1F;NFIN
lamig	lumamig	IND;PFOC;PFV
liko'	iliko'	IND;PFOC;NFIN
linis	luminis	IND;PFOC;NFIN
sakay	sumakay	IND;AGFOC;NFIN
labas	palabasin	CAUS;A2F;NFIN
sakit	sumakit	IND;AGFOC;NFIN
tanim	magpatanim	CAUS;A1F;NFIN
kanta	kantahan	IND;PFOC;NFIN
tigil	tumitigil	IND;AGFOC;IPFV
handa'	ipinahanaa'	IND;PFOC;IPFV
dagdag	idaragdag	IND;PFOC;PROSP
nakaw	nanakawan	IND;PFOC;PROSP
kasal	pakasalan	CAUS;DIR;NFIN
bilang	mabilang	ABLTV;PFOC;NFIN
abot	aabot	IND;AGFOC;PROSP
tanim	pagtanimin	CAUS;A2F;NFIN
iwan	iwan	IND;PFOC;NFIN
plantsa	paplantsahin	IND;PFOC;PROSP
upo'	umupo'	IND;AGFOC;NFIN
hintay	naghintay	IND;AGFOC;PFV
tawag	tatawag	IND;AGFOC;PROSP
palaki	palakihin	IND;PFOC;NFIN
tulong	tumulong	IND;AGFOC;NFIN
dilig	diligan	IND;PFOC;NFIN
balita'	magbabalita'	IND;AGFOC;PROSP
kain	makakain	ABLTV;AGFOC;NFIN
pagod	mapagod	IND;AGFOC;NFIN
basag	kababasag	IND;PFOC;RECPFV
lapit	palapitan	CAUS;DIR;NFIN
laba	labhan	IND;PFOC;NFIN
ganda	magagandahan	IND;AGFOC;PROSP
sukat	masukat	ABLTV;PFOC;NFIN
gupit	gumupit	IND;AGFOC;NFIN
handa'	papaghandaan	CAUS;BFOC;NFIN
paligo'	magpaligo'	IND;AGFOC;NFIN
higa	ihiniga'	IND;PFOC;PFV
tawid	itatawid	IND;PFOC;PROSP
sali	makasali	ABLTV;AGFOC;NFIN
laki	lumaki	IND;AGFOC;NFIN
hinto'	paghintuin	CAUS;A2F;NFIN
basa	binasa	IND;PFOC;PFV
unawa'	maunawaan	ABLTV;DIR;NFIN
sigaw	sumigaw	IND;AGFOC;NFIN
bilang	magbilang	Intensive;AGFOC;NFIN
halik	humalik	IND;AGFOC;PFV
patingin	patignan	IND;PFOC;NFIN
busog	makabusbg	ABLTV;RFOC;NFIN
hinga	inihinga	IND;PFOC;PROSP
ligo'	naliligo'	IND;AGFOC;IPFV
sukat	isukat	IND;PFOC;NFIN
kita	magkita	RECP;AGFOC;PL;NFIN
init	maginit	IND;AGFOC;NFIN
kopya	ikopya	IND;BFOC;NFIN
kuha	pakuhanin	CAUS;A2F;NFIN
halik	makahalik	ABLTV;AGFOC;NFIN
lapit	kalalapit	IND;AGFOC;RECPFV
sama	pasamahin	CAUS;PFOC;NFIN
hila	kahihila	IND;AGFOC;RECPFV
layo'	layuan	IND;DIR;NFIN
galing	manggagaling	IND;AGFOC;PROSP
pagkaroon	nagkakaroon	IND;AGFOC;IPFV
lipat	malipatan	ABLTV;DIR;NFIN
bayad	papagbayarin	CAUS;A2F;NFIN
dala	dalhan	IND;DIR;NFIN
uwi'	umuuwi'	IND;AGFOC;IPFV
kopya	magpakopya	CAUS;A1F;NFIN
bigay	pabigyan	CAUS;DIR;NFIN
umpisa	umpisahan	IND;PFOC;NFIN
sunog	masunog	IND;PFOC;NFIN
langoy	makalangoy	ABLTV;AGFOC;NFIN
sali	isinasali	IND;PFOC;IPFV
bati'	makabati'	ABLTV;AGFOC;NFIN
luto'	ipagluto'	IND;BFOC;NFIN
baba'	magbababa	IND;AGFOC;PROSP
luto'	magluto'	IND;AGFOC;NFIN
baba'	magbaba'	IND;AGFOC;NFIN
kilos	kikilos	IND;AGFOC;PROSP
hugas	makapaghugas	ABLTV;AGFOC;NFIN
daan	maparaanan	Involuntary;DIR;NFIN
iwan	nagiiwan	IND;AGFOC;IPFV
bawal	magbabawal	IND;AGFOC;PROSP
gamot	gagamutin	IND;PFOC;PROSP
lipat	lumipat	IND;AGFOC;NFIN
panood	papanoorin	IND;PFOC;PROSP
ligpit	iniligpit	IND;PFOC;PFV
sabi	magsabi	IND;AGFOC;NFIN
hiwa'	humiwa'	IND;AGFOC;NFIN
layo'	lumayo'	IND;AGFOC;NFIN
pasyal	magpapasyal	IND;AGFOC;PROSP
pasok	ipasok	IND;PFOC;NFIN
haba'	ikahaba'	IND;RFOC;NFIN
hiwa'	hiwain	IND;PFOC;NFIN
tanim	itatanim	IND;PFOC;PROSP
ligpit	magligpit	IND;AGFOC;NFIN
punas	magpunas	IND;AGFOC;NFIN
regalo	paregaluhan	CAUS;DIR;NFIN
langoy	lumangoy	IND;AGFOC;PFV
sugal	kasusugal	IND;AGFOC;RECPFV
hagis	humagis	IND;AGFOC;NFIN
bura	kabobura	IND;AGFOC;RECPFV
tanong	itanong	IND;PFOC;NFIN
ganap	gumanap	IND;AGFOC;NFIN
panood	manonood	IND;AGFOC;PROSP
hiram	hihiram	IND;AGFOC;PROSP
tanim	nagtatanim	IND;AGFOC;IPFV
gupit	magpagupit	CAUS;A1F;NFIN
palit	ipalit	IND;PFOC;NFIN
damdam	nakakaramdam	IND;AGFOC;IPFV
alis	makaalis	ABLTV;AGFOC;NFIN
gising	magpagising	CAUS;A1F;NFIN
putol	kapuputol	IND;AGFOC;RECPFV
gupit	magupit	ABLTV;PFOC;NFIN
bilang	bilangin	IND;PFOC;NFIN
pagbili	ipinagbibili	IND;PFOC;IPFV
patay	papatayin	CAUS;A2F;NFIN
maneho	maimaneho	ABLTV;BFOC;NFIN
sama	masamahan	ABLTV;DIR;NFIN
paalam	nagpaalam	IND;AGFOC;PFV
tinda	magtitinda	IND;AGFOC;PROSP
kausap	magpakausap	CAUS;A1F;NFIN
pasyal	magpasyal	IND;AGFOC;NFIN
bayad	ipabayad	CAUS;PFOC;NFIN
ngiti	ngumiti'	IND;AGFOC;NFIN
ganda	pagandahin	CAUS;PFOC;NFIN
intindi	makaintindi	ABLTV;AGFOC;NFIN
intindi	maintindihan	ABLTV;PFOC;NFIN
sama'	magpasama'	CAUS;A1F;NFIN
maneho	manehuhin	IND;PFOC;NFIN
punas	pinupunasan	IND;PFOC;IPFV
pangako	ipangako	IND;PFOC;NFIN
bati'	kababati'	IND;AGFOC;RECPFV
tawag	matawag	IND;PFOC;NFIN
tapos	pataposin	CAUS;A2F;NFIN
sira'	magsiraan	RECP;AGFOC;PL;NFIN
sugal	ipangsugal	IND;IFOC;NFIN
hingi'	humingi'	IND;AGFOC;NFIN
higa	makapaghiga'	ABLTV;AGFOC;NFIN
basa	bumasa	IND;AGFOC;PFV
dagdag	papagdagdagin	CAUS;A2F;NFIN
kuha	kumukuha	IND;AGFOC;IPFV
tigil	itinitigil	IND;PFOC;IPFV
tawid	maitawid	ABLTV;PFOC;NFIN
pakamatay	magpakamatay	IND;AGFOC;NFIN
lakas	mapalakas	ABLTV;CAUS;PFOC;NFIN
gupit	makagupit	ABLTV;AGFOC;NFIN
galaw	makaggalaw	CAUS;A1F;NFIN
hagis	makapaghagis	ABLTV;AGFOC;NFIN
tawa	matawanan	ABLTV;DIR;NFIN
balik	babalik	IND;AGFOC;PROSP
gamot	maggamot	IND;AGFOC;NFIN
huli	kahuhuli	IND;AGFOC;RECPFV
isip	isipin	IND;PFOC;NFIN
bukas	binuksan	IND;PFOC;PFV
kain	kakainin	IND;PFOC;PROSP
punta	magpunta	IND;AGFOC;NFIN
higa	mahiga'	IND;AGFOC;NFIN
lakas	lalakas	IND;AGFOC;PROSP
layo'	magpalayo'	CAUS;A1F;NFIN
huli	hulihin	IND;PFOC;NFIN
gulo	ipagulo	CAUS;PFOC;NFIN
dala	pagdalahin	CAUS;A2F;NFIN
init	uminit	IND;AGFOC;NFIN
tulog	magpatulog	CAUS;A1F;NFIN
sakay	pasakyan	IND;LFOC;NFIN
palit	ipinagpalit	IND;PFOC;PFV
gulo	ginulo	IND;PFOC;PFV
daan	magparaan	CAUS;A1F;NFIN
pakilala	kapapakilala	IND;AGFOC;RECPFV
tingin	tumingin	IND;AGFOC;PFV
sama'	kasasama'	IND;AGFOC;RECPFV
tuto	natututo	IND;AGFOC;IPFV
buhat	bumuhat	IND;AGFOC;NFIN
luto'	kaluluto'	IND;AGFOC;RECPFV
sagot	isagot	IND;PFOC;NFIN
kanta	makakanta	ABLTV;AGFOC;NFIN
abot	iniabot	IND;PFOC;PFV
pinta	papagpintahin	CAUS;A2F;NFIN
sunod	sundin	IND;DIR;NFIN
yakap	ipayakap	CAUS;PFOC;NFIN
takbo	patakbuhin	CAUS;A2F;NFIN
basa	babasa	IND;AGFOC;PROSP
hagis	ihinahagis	IND;PFOC;IPFV
bigo'	binibigo'	IND;PFOC;IPFV
palaki	pinalalaki	IND;PFOC;IPFV
pasalubong	ipinasasalubong	IND;PFOC;IPFV
ganap	ginampanan	IND;PFOC;PFV
kanta	kinakantahan	IND;PFOC;IPFV
maneho	kamamaneho	IND;AGFOC;RECPFV
mali	magkakamali'	IND;AGFOC;PROSP
sauli'	pagsauliin	CAUS;A2F;NFIN
hila	ipanghila	IND;IFOC;NFIN
tingin	matignan	ABLTV;DIR;NFIN
aral	mapagaralan	ABLTV;PFOC;NFIN
tuloy	maipatuloy	ABLTV;CAUS;PFOC;NFIN
sayaw	sumayaw	IND;AGFOC;PFV
patingin	patitingnan	IND;PFOC;PROSP
tanong	matanong	ABLTV;DIR;NFIN
alala	pagalalahanin	CAUS;A2F;NFIN
kain	makain	ABLTV;PFOC;NFIN
alis	umaalis	IND;AGFOC;IPFV
tugtog	katutugtog	IND;AGFOC;RECPFV
alala	alalahanin	IND;PFOC;NFIN
buhat	buhatin	IND;PFOC;NFIN
akyat	magakyat	IND;AGFOC;NFIN
buhat	binuhat	IND;PFOC;PFV
tahi'	makatahi'	ABLTV;AGFOC;NFIN
saya	magsasaya	IND;AGFOC;PROSP
layo'	malayo'	ABLTV;DIR;NFIN
sukat	isinusukat	IND;PFOC;IPFV
iwan	makapagiwan	ABLTV;AGFOC;NFIN
tapos	tapusin	IND;PFOC;NFIN
patay	kapapagpatay	IND;AGFOC;RECPFV
tigil	tumigil	IND;AGFOC;PFV
hugas	pahugasan	CAUS;PFOC;NFIN
hintay	paghintayin	CAUS;A2F;NFIN
iwan	papagiwanin	CAUS;A2F;NFIN
balik	makabalik	ABLTV;AGFOC;NFIN
punta	pumunta	IND;AGFOC;PFV
lipat	inililipat	IND;PFOC;IPFV
dilig	dinilig	IND;PFOC;PFV
hiram	magpahiram	CAUS;A1F;NFIN
ganda	ikaganda	IND;RFOC;NFIN
laba	nilabahan	IND;PFOC;PFV
sali	pasalihan	IND;LFOC;NFIN
busog	mabusog	IND;AGFOC;NFIN
dalaw	dumalaw	IND;AGFOC;PFV
hinga	pahingahin	ABLTV;A2F;NFIN
hatid	naghahatid	IND;AGFOC;IPFV
bili	mamila	Distributive;AGFOC;NFIN
pasalubong	magpapasalubong	IND;AGFOC;PROSP
tulog	mapatulog	ABLTV;CAUS;PFOC;NFIN
hiwa'	naghiwa'	IND;AGFOC;PFV
lipad	paliparin	CAUS;PFOC;NFIN
tigil	mapatigil	Involuntary;AGFOC;NFIN
buhat	binubuhat	IND;PFOC;IPFV
alala	papagalalahanin	CAUS;A2F;NFIN
yakap	yumakap	IND;AGFOC;NFIN
alis	aalisin	IND;PFOC;PROSP
tugtog	maitugtog	ABLTV;PFOC;NFIN
linis	maglinis	IND;AGFOC;NFIN
laki	palakihin	CAUS;PFOC;NFIN
sakay	sasakay	IND;AGFOC;PROSP
higa	maghihiga'	IND;AGFOC;PROSP
balik	nagbabalik	IND;AGFOC;IPFV
ganap	gumanap	IND;AGFOC;NFIN
kagat	makagatan	ABLTV;DIR;NFIN
basa	makabasa	ABLTV;AGFOC;NFIN
biro'	magpabiro'	CAUS;AGFOC;NFIN
gamot	papaggamutin	CAUS;A2F;NFIN
sunog	nasunog	IND;PFOC;PFV
tinda	makapagtinda	ABLTV;AGFOC;NFIN
basa	mabasa	ABLTV;PFOC;NFIN
dinig	makarinig	ABLTV;AGFOC;NFIN
tigil	patigilin	CAUS;A2F;NFIN
ligpit	nililigpit	IND;PFOC;IPFV
pasalubong	pasalubungan	IND;DIR;NFIN
pili'	pagpilian	IND;DIR;NFIN
bawal	ibawal	IND;PFOC;NFIN
tago'	papagtaguan	CAUS;LFOC;NFIN
lamig	magpalamig	CAUS;A1F;NFIN
takbo	tumakbo	IND;AGFOC;NFIN
dasal	ipagdasal	IND;BFOC;NFIN
linis	magpalinis	CAUS;A1F;NFIN
haba'	kahahaba'	IND;AGFOC;RECPFV
upo'	nauupo'	IND;AGFOC;IPFV
kausap	ipakausap	CAUS;A2F;NFIN
nakaw	magnanakaw	IND;AGFOC;PROSP
sakay	makisakay	Associative;AGFOC;NFIN
sagot	kasasagot	IND;AGFOC;RECPFV
balita'	ibalita'	IND;PFOC;NFIN
dagdag	maidagdag	IND;AGFOC;NFIN
damdam	makakaramdam	IND;AGFOC;PROSP
talo	natatalo	IND;AGFOC;IPFV
biro'	ipabiro'	CAUS;PFOC;NFIN
pagbili	makapagbili	ABLTV;AGFOC;NFIN
suot	pagsuutin	CAUS;A2F;NFIN
dasal	dasalin	IND;PFOC;NFIN
alis	maalis	ABLTV;PFOC;NFIN
isip	magpaisip	CAUS;A1F;NFIN
pangako	ipapangako	IND;PFOC;PROSP
bihis	bihisan	IND;DIR;NFIN
gamit	ipagamit	CAUS;PFOC;NFIN
bilang	pabilangin	CAUS;A2F;NFIN
hiwa'	maghiwa'	IND;AGFOC;NFIN
tikim	patikman	CAUS;DIR;NFIN
tanong	makapagtanong	ABLTV;AGFOC;NFIN
bukas	maipagbukas	ABLTV;BFOC;NFIN
tayo'	makapagtayo'	ABLTV;AGFOC;NFIN
pangako	papangakuan	CAUS;DIR;NFIN
pilit	maipilit	ABLTV;PFOC;NFIN
laro	naglalaro'	IND;AGFOC;IPFV
isip	isipin	IND;PFOC;NFIN
puno'	nagpupuno'	IND;AGFOC;IPFV
laba	palabhan	CAUS;PFOC;NFIN
balik	magpabalik	CAUS;A1F;NFIN
alala	magalala	IND;AGFOC;NFIN
daan	maparaan	Involuntary;AGFOC;NFIN
upo'	maupuan	ABLTV;DIR;NFIN
pigil	pigilin	IND;DIR;NFIN
suot	pasuutan	CAUS;DIR;NFIN
patuloy	ipapagpatuloy	IND;PFOC;NFIN
bilang	binilang	IND;PFOC;PFV
linis	maglinis	IND;AGFOC;NFIN
bukas	buksan	IND;PFOC;NFIN
gamot	gumagamot	IND;AGFOC;IPFV
gawa'	ipagawa'	CAUS;PFOC;NFIN
pagod	makapagod	ABLTV;RFOC;NFIN
init	ipainit	CAUS;PFOC;NFIN
laba	ipalaba	CAUS;PFOC;NFIN
akyat	nagaakyat	IND;AGFOC;IPFV
talo	talunin	IND;DIR;NFIN
palit	makapalit	ABLTV;AGFOC;NFIN
tahi'	magpatahi'	CAUS;A1F;NFIN
halik	humalik	IND;AGFOC;NFIN
ganap	makaganap	ABLTV;AGFOC;NFIN
habol	hahabulin	IND;PFOC;PROSP
kain	kumain	IND;AGFOC;PFV
putol	paputulan	CAUS;DIR;NFIN
init	iniinit	IND;PFOC;IPFV
sunod	sumusunod	IND;AGFOC;IPFV
gamot	makapaggamot	ABLTV;AGFOC;NFIN
takip	papagtakpan	CAUS;PFOC;NFIN
gamot	makagamot	ABLTV;AGFOC;NFIN
pili'	mapagpilian	ABLTV;DIR;NFIN
labas	ipalabas	CAUS;PFOC;NFIN
takip	tatakpan	IND;PFOC;PROSP
laban	lumaban	IND;AGFOC;PFV
tugtog	tumugtog	IND;PFOC;NFIN
sira'	makasira'	ABLTV;AGFOC;NFIN
pagkaroon	kakakapagkaroon	IND;AGFOC;RECPFV
basag	magpabasag	CAUS;A1F;NFIN
patuloy	ipapapagpatuloy	IND;PFOC;PROSP
bilang	bilangin	IND;PFOC;NFIN
trabaho	nagtatrabaho	IND;AGFOC;IPFV
langoy	lumangoy	IND;AGFOC;NFIN
pilit	papilitin	CAUS;A2F;NFIN
gupit	gupitin	CAUS;A2F;NFIN
turo'	turuan	IND;DIR;NFIN
gulo	kagugulo	IND;PFOC;RECPFV
paligo'	papaliguan	IND;PFOC;PROSP
hingi'	makahingi'	ABLTV;AGFOC;NFIN
buhay	bumuhay	IND;AGFOC;NFIN
basag	babasagin	IND;PFOC;PROSP
labas	naglalabas	IND;AGFOC;IPFV
suot	papagsuutin	CAUS;A2F;NFIN
pili'	pillin	IND;PFOC;NFIN
hingi'	maihingi'	ABLTV;BFOC;NFIN
bura	papagburahin	CAUS;A2F;NFIN
ganti	gumanti	IND;AGFOC;NFIN
pakiusap	pakiusapan	IND;DIR;NFIN
gising	gumising	IND;AGFOC;NFIN
pasyal	magpapasyal	CAUS;A1F;NFIN
tanggap	tatanggap	IND;AGFOC;PROSP
kanta	kumanta	IND;AGFOC;PFV
basag	pabasagin	CAUS;A2F;NFIN
iwan	nagiwan	IND;AGFOC;PFV
linis	lumilinis	IND;PFOC;IPFV
palit	ipinapagpalit	IND;PFOC;IPFV
tanim	katatanim	IND;AGFOC;RECPFV
sama	makapagsama	ABLTV;AGFOC;NFIN
higa	mahihiga'	IND;AGFOC;PROSP
sayaw	ipasayaw	CAUS;PFOC;NFIN
patuloy	kapapagpatuloy	IND;AGFOC;RECPFV
tigil	makatigil	ABLTV;AGFOC;NFIN
sikap	pagsikapan	IND;DIR;NFIN
tawag	katatawag	IND;AGFOC;RECPFV
kuha	makuha	ABLTV;PFOC;NFIN
hingi'	mahingi'	ABLTV;PFOC;NFIN
takbo	makatakbo	ABLTV;AGFOC;NFIN
tawag	natawag	IND;PFOC;PFV
pagkaroon	nagkaroon	IND;AGFOC;PFV
layo'	malayfian	IND;AGFOC;NFIN
damdam	nagdamdam	IND;AGFOC;PFV
takip	matakpan	ABLTV;PFOC;NFIN
ligo'	naligo'	IND;AGFOC;PFV
buhay	buhayin	IND;PFOC;NFIN
balik	papagbalikin	CAUS;A2F;NFIN
gawa'	gumagawa'	IND;AGFOC;IPFV
dilig	madilig	ABLTV;PFOC;NFIN
buhay	namumuhay	IND;AGFOC;IPFV
pasyal	makapamasyal	ABLTV;Distributive;AGFOC;NFIN
takbo	magpatakbo	CAUS;A1F;NFIN
tanong	magtatanong	IND;AGFOC;PROSP
galaw	pagalawin	CAUS;A2F;NFIN
hugas	maghuhugas	IND;AGFOC;PROSP
sakit	sasakit	IND;AGFOC;PROSP
lakad	malakaran	ABLTV;LFOC;NFIN
hagis	ihahagis	IND;PFOC;PROSP
tigil	katitigil	IND;AGFOC;RECPFV
pangako	maipangako	ABLTV;PFOC;NFIN
tigil	magpatigil	CAUS;A1F;NFIN
dasal	makapagdasal	ABLTV;AGFOC;NFIN
baba'	ibinaba'	IND;PFOC;PFV
lapit	magpalapit	CAUS;A1F;NFIN
sagot	ipasagot	CAUS;PFOC;NFIN
galing	pagalingin	CAUS;A2F;NFIN
kanta	ikanta	IND;BFOC;NFIN
pasok	pasukan	IND;DIR;NFIN
hiram	humiram	IND;AGFOC;NFIN
tago'	pagtaguin	CAUS;A2F;NFIN
trabaho	makapagtrabaho	ABLTV;AGFOC;NFIN
punit	papunitan	CAUS;DIR;NFIN
dalaw	madalaw	ABLTV;DIR;NFIN
tawid	ipatawld	CAUS;DIR;NFIN
kuha	pakuhanan	CAUS;DIR;NFIN
salubong	makasalubong	ABLTV;AGFOC;NFIN
panood	pinanonood	IND;PFOC;IPFV
tingin	matingnan	ABLTV;DIR;NFIN
ganap	ginagampanan	IND;PFOC;IPFV
puno'	magpuno'	IND;AGFOC;NFIN
sulat	sulatan	IND;DIR;NFIN
alala	maalala	ABLTV;PFOC;NFIN
haba'	pahabaan	CAUS;PFOC;NFIN
tayo'	magtayo'	IND;AGFOC;NFIN
abot	kaaabot	IND;AGFOC;RECPFV
tuloy	tumuloy	IND;AGFOC;NFIN
hintay	hihintayin	IND;PFOC;PROSP
hawak	maghawakan	RECP;AGFOC;PL;NFIN
dating	dumarating	IND;AGFOC;IPFV
hiwa'	hihiwa'	IND;AGFOC;PROSP
higa	humiga'	IND;AGFOC;PFV
tugtog	itugtog	IND;PFOC;NFIN
nakaw	pagnakawin	CAUS;A2F;NFIN
ganap	ginaganap	IND;PFOC;IPFV
isip	magisip	IND;AGFOC;NFIN
palaki	nagpalaki	IND;AGFOC;PFV
kagat	kumagat	IND;AGFOC;NFIN
suot	magsuot	IND;AGFOC;NFIN
alis	alisin	IND;PFOC;NFIN
sali	masallhan	ABLTV;DIR;NFIN
turo'	itinuturo'	IND;PFOC;IPFV
suot	sumuot	IND;AGFOC;NFIN
abot	umabot	IND;AGFOC;PFV
halo'	naghalo'	IND;AGFOC;PFV
salubong	makasalubong	Accidental;DIR;NFIN
bukas	papagbukasin	CAUS;A2F;NFIN
ganda	gagandahan	IND;PFOC;PROSP
lipat	nailipat	IND;AGFOC;PFV
sama	pasamahan	CAUS;DIR;NFIN
kita	makakita	ABLTV;AGFOC;NFIN
kilos	kumilos	IND;AGFOC;NFIN
damdam	makararamdam	IND;AGFOC;PROSP
kopya	makakopya	ABLTV;AGFOC;NFIN
lagay	lagyan	IND;DIR;NFIN
pili'	makapili'	ABLTV;AGFOC;NFIN
sulat	maisulat	ABLTV;PFOC;NFIN
takot	ikatakot	IND;RFOC;NFIN
iyak	makaiyak	ABLTV;AGFOC;NFIN
tulog	patulugin	CAUS;A2F;NFIN
sara	isinara	IND;PFOC;PFV
tayo'	itatayo'	IND;PFOC;PROSP
punit	napupunit	IND;PFOC;IPFV
hagis	ihagis	IND;PFOC;NFIN
laki	lumaki	IND;AGFOC;PFV
halik	magpahalik	CAUS;A1F;NFIN
pilit	magpapilit	CAUS;A1F;NFIN
abot	iaabot	IND;PFOC;PROSP
palaki	nagpapalaki	IND;AGFOC;IPFV
halik	humalik	IND;AGFOC;NFIN
alaga'	magpaalaga'	CAUS;A1F;NFIN
dating	dumating	IND;AGFOC;NFIN
bukas	ipagbukas	IND;BFOC;NFIN
hiya'	mahiya'	IND;AGFOC;NFIN
hila	humila	IND;AGFOC;NFIN
umpisa	magumpiga	IND;AGFOC;NFIN
lakad	kalalakad	IND;AGFOC;RECPFV
sunod	pasundin	CAUS;A2F;NFIN
bilang	mabilangan	ABLTV;DIR;NFIN
ligaw	paligawin	CAUS;A2F;NFIN
pasalubong	nagpapasalubong	IND;AGFOC;IPFV
tulog	katutulog	IND;AGFOC;RECPFV
tago'	nagtago'	IND;AGFOC;PFV
patuloy	maipagpatuloy	ABLTV;PFOC;NFIN
tugtog	itutugtog	IND;PFOC;PFV
halo'	hinalo'	IND;PFOC;PFV
labas	maipalabas	ABLTV;CAUS;PFOC;NFIN
galaw	magalaw	ABLTV;PFOC;NFIN
mahal	magmahal	IND;AGFOC;NFIN
bukas	mabuksan	ABLTV;PFOC;NFIN
iyak	umiyak	IND;AGFOC;NFIN
tulog	natutulog	IND;AGFOC;IPFV
